period,feature,current_rows,baseline_rows,current_mean,baseline_mean,current_missing_rate,baseline_missing_rate,psi_vs_development_baseline,status,reference_period,prior_psi,psi_change,is_current_model_period,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2016-12,fico,19366,598645,696.5404833212847,695.1264397096777,0.0,0.0,0.003017952173566496,GREEN,2014-01_to_2015-12,0.0035504649028011486,-0.0005325127292346524,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-12
2017-01,fico,16391,598645,698.2876273564762,695.1264397096777,0.0,0.0,0.011135276133205193,GREEN,2014-01_to_2015-12,0.003017952173566496,0.008117323959638698,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-01
2017-02,fico,13466,598645,698.3085548789544,695.1264397096777,0.0,0.0,0.010746726547897066,GREEN,2014-01_to_2015-12,0.011135276133205193,-0.0003885495853081268,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-02
2017-03,fico,17001,598645,699.1180224692665,695.1264397096777,0.0,0.0,0.014804937266637116,GREEN,2014-01_to_2015-12,0.010746726547897066,0.00405821071874005,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-03
2017-04,fico,13095,598645,699.7980526918672,695.1264397096777,0.0,0.0,0.02204023620604413,GREEN,2014-01_to_2015-12,0.014804937266637116,0.007235298939407015,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-04
2017-05,fico,16143,598645,699.0473889611596,695.1264397096777,0.0,0.0,0.01668482806378191,GREEN,2014-01_to_2015-12,0.02204023620604413,-0.005355408142262222,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-05
2017-06,fico,15218,598645,700.3839203574714,695.1264397096777,0.0,0.0,0.029671732350802074,GREEN,2014-01_to_2015-12,0.01668482806378191,0.012986904287020165,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-06
2017-07,fico,14942,598645,699.7343059831347,695.1264397096777,0.0,0.0,0.024346174109236045,GREEN,2014-01_to_2015-12,0.029671732350802074,-0.005325558241566029,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-07
2017-08,fico,15463,598645,700.5928345081808,695.1264397096777,0.0,0.0,0.031485930401129535,GREEN,2014-01_to_2015-12,0.024346174109236045,0.007139756291893489,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-08
2017-09,fico,13372,598645,702.9536344600658,695.1264397096777,0.0,0.0,0.0545966111375793,GREEN,2014-01_to_2015-12,0.031485930401129535,0.023110680736449764,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-09
2017-10,fico,11895,598645,706.5852038671711,695.1264397096777,0.0,0.0,0.1152410065650302,AMBER,2014-01_to_2015-12,0.0545966111375793,0.0606443954274509,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-10
2017-11,fico,12086,598645,707.6799189144465,695.1264397096777,0.0,0.0,0.13605584860539127,AMBER,2014-01_to_2015-12,0.1152410065650302,0.020814842040361076,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-11
2017-12,fico,10045,598645,708.6672473867595,695.1264397096777,0.0,0.0,0.15950287236327076,AMBER,2014-01_to_2015-12,0.13605584860539127,0.023447023757879493,True,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-12
2018-01,fico,8575,598645,710.341166180758,695.1264397096777,0.0,0.0,0.1961002278944567,AMBER,2014-01_to_2015-12,0.15950287236327076,0.03659735553118593,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-01
2018-02,fico,6731,598645,709.9967315406329,695.1264397096777,0.0,0.0,0.18266763286818388,AMBER,2014-01_to_2015-12,0.1961002278944567,-0.013432595026272809,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-02
2018-03,fico,7151,598645,710.6645224444134,695.1264397096777,0.0,0.0,0.19622368003257282,AMBER,2014-01_to_2015-12,0.18266763286818388,0.013556047164388935,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-03
2018-04,fico,6905,598645,709.802679217958,695.1264397096777,0.0,0.0,0.18358104769119374,AMBER,2014-01_to_2015-12,0.19622368003257282,-0.012642632341379079,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-04
2018-05,fico,6619,598645,709.3879740142015,695.1264397096777,0.0,0.0,0.16946362923023345,AMBER,2014-01_to_2015-12,0.18358104769119374,-0.01411741846096029,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-05
2018-06,fico,4880,598645,710.3545081967213,695.1264397096777,0.0,0.0,0.1943466972267189,AMBER,2014-01_to_2015-12,0.16946362923023345,0.02488306799648546,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-06
2018-07,fico,4307,598645,709.2928952867425,695.1264397096777,0.0,0.0,0.18266706472455946,AMBER,2014-01_to_2015-12,0.1943466972267189,-0.011679632502159448,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-07
2018-08,fico,3554,598645,711.0687957231289,695.1264397096777,0.0,0.0,0.21737257316059727,AMBER,2014-01_to_2015-12,0.18266706472455946,0.03470550843603781,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-08
2018-09,fico,2420,598645,712.2231404958678,695.1264397096777,0.0,0.0,0.2408466757736006,AMBER,2014-01_to_2015-12,0.21737257316059727,0.02347410261300334,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-09
2018-10,fico,2146,598645,711.7649114631873,695.1264397096777,0.0,0.0,0.2570884472560496,RED,2014-01_to_2015-12,0.2408466757736006,0.016241771482449013,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-10
2018-11,fico,1627,598645,713.0547019053473,695.1264397096777,0.0,0.0,0.2728720281052816,RED,2014-01_to_2015-12,0.2570884472560496,0.015783580849231982,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-11
2018-12,fico,1245,598645,714.3413654618474,695.1264397096777,0.0,0.0,0.3330055714789348,RED,2014-01_to_2015-12,0.2728720281052816,0.060133543373653175,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-12
2007-06,loan_amount,23,598645,3710.8695652173915,14619.716108879218,0.0,0.0,8.312951078759765,RED,2014-01_to_2015-12,,,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-06
2007-07,loan_amount,62,598645,5510.080645161291,14619.716108879218,0.0,0.0,3.4576959749790452,RED,2014-01_to_2015-12,8.312951078759765,-4.85525510378072,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-07
2007-08,loan_amount,72,598645,6990.277777777777,14619.716108879218,0.0,0.0,2.253066561015451,RED,2014-01_to_2015-12,3.4576959749790452,-1.2046294139635942,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-08
2007-09,loan_amount,53,598645,7036.792452830188,14619.716108879218,0.0,0.0,3.1373256036813344,RED,2014-01_to_2015-12,2.253066561015451,0.8842590426658834,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-09
2007-10,loan_amount,105,598645,7173.571428571428,14619.716108879218,0.0,0.0,2.219686292340425,RED,2014-01_to_2015-12,3.1373256036813344,-0.9176393113409094,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-10
2007-11,loan_amount,112,598645,9005.80357142857,14619.716108879218,0.0,0.0,1.7174607236765116,RED,2014-01_to_2015-12,2.219686292340425,-0.5022255686639134,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-11
2007-12,loan_amount,172,598645,10971.947674418605,14619.716108879218,0.0,0.0,1.3387469113136627,RED,2014-01_to_2015-12,1.7174607236765116,-0.37871381236284885,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-12
2008-01,loan_amount,305,598645,9593.442622950819,14619.716108879218,0.0,0.0,1.4568142312901822,RED,2014-01_to_2015-12,1.3387469113136627,0.11806731997651942,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-01
2008-02,loan_amount,306,598645,9670.669934640522,14619.716108879218,0.0,0.0,1.4182265063042792,RED,2014-01_to_2015-12,1.4568142312901822,-0.038587724985903016,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-02
2008-03,loan_amount,402,598645,10323.507462686568,14619.716108879218,0.0,0.0,1.339894603127118,RED,2014-01_to_2015-12,1.4182265063042792,-0.07833190317716121,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-03
2008-04,loan_amount,259,598645,9397.200772200773,14619.716108879218,0.0,0.0,1.5827209452023405,RED,2014-01_to_2015-12,1.339894603127118,0.24282634207522258,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-04
2008-05,loan_amount,115,598645,5468.695652173913,14619.716108879218,0.0,0.0,8.023100357669996,RED,2014-01_to_2015-12,1.5827209452023405,6.440379412467656,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-05
2008-06,loan_amount,124,598645,5323.991935483871,14619.716108879218,0.0,0.0,8.940203862871758,RED,2014-01_to_2015-12,8.023100357669996,0.9171035052017622,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-06
2008-07,loan_amount,141,598645,6074.290780141844,14619.716108879218,0.0,0.0,5.070297362775024,RED,2014-01_to_2015-12,8.940203862871758,-3.869906500096734,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-07
2008-08,loan_amount,100,598645,5924.5,14619.716108879218,0.0,0.0,4.86751608582181,RED,2014-01_to_2015-12,5.070297362775024,-0.20278127695321402,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-08
2008-09,loan_amount,57,598645,5573.245614035088,14619.716108879218,0.0,0.0,8.92891221784237,RED,2014-01_to_2015-12,4.86751608582181,4.06139613202056,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-09
2008-10,loan_amount,122,598645,7889.754098360656,14619.716108879218,0.0,0.0,1.9850167742483356,RED,2014-01_to_2015-12,8.92891221784237,-6.943895443594035,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-10
2008-11,loan_amount,209,598645,9879.904306220096,14619.716108879218,0.0,0.0,1.4774073617520966,RED,2014-01_to_2015-12,1.9850167742483356,-0.5076094124962389,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-11
2008-12,loan_amount,253,598645,10146.146245059288,14619.716108879218,0.0,0.0,1.3570270577132382,RED,2014-01_to_2015-12,1.4774073617520966,-0.12038030403885847,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-12
2009-01,loan_amount,269,598645,9182.620817843866,14619.716108879218,0.0,0.0,2.833049676596967,RED,2014-01_to_2015-12,1.3570270577132382,1.4760226188837287,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-01
2009-02,loan_amount,302,598645,8989.817880794702,14619.716108879218,0.0,0.0,1.6312528836755944,RED,2014-01_to_2015-12,2.833049676596967,-1.2017967929213724,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-02
2009-03,loan_amount,324,598645,9448.456790123457,14619.716108879218,0.0,0.0,1.5233353599501007,RED,2014-01_to_2015-12,1.6312528836755944,-0.10791752372549368,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-03
2009-04,loan_amount,333,598645,9247.672672672672,14619.716108879218,0.0,0.0,1.487513208417943,RED,2014-01_to_2015-12,1.5233353599501007,-0.03582215153215773,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-04
2009-05,loan_amount,359,598645,9591.364902506964,14619.716108879218,0.0,0.0,1.4314169819667595,RED,2014-01_to_2015-12,1.487513208417943,-0.056096226451183506,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-05
2009-06,loan_amount,406,598645,8848.029556650246,14619.716108879218,0.0,0.0,1.5675568903513073,RED,2014-01_to_2015-12,1.4314169819667595,0.13613990838454781,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-06
2009-07,loan_amount,411,598645,9431.021897810218,14619.716108879218,0.0,0.0,1.4650559951561068,RED,2014-01_to_2015-12,1.5675568903513073,-0.10250089519520045,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-07
2009-08,loan_amount,446,598645,9683.071748878923,14619.716108879218,0.0,0.0,1.5101759663580345,RED,2014-01_to_2015-12,1.4650559951561068,0.04511997120192768,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-08
2009-09,loan_amount,507,598645,10073.422090729782,14619.716108879218,0.0,0.0,2.4402891697170217,RED,2014-01_to_2015-12,1.5101759663580345,0.9301132033589872,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-09
2009-10,loan_amount,604,598645,10412.996688741721,14619.716108879218,0.0,0.0,1.3629287375585457,RED,2014-01_to_2015-12,2.4402891697170217,-1.077360432158476,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-10
2009-11,loan_amount,662,598645,10345.732628398791,14619.716108879218,0.0,0.0,1.3370280767753482,RED,2014-01_to_2015-12,1.3629287375585457,-0.025900660783197527,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-11
2009-12,loan_amount,658,598645,10830.509118541033,14619.716108879218,0.0,0.0,1.3227400432479695,RED,2014-01_to_2015-12,1.3370280767753482,-0.01428803352737873,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-12
2010-01,loan_amount,662,598645,11157.02416918429,14619.716108879218,0.0,0.0,1.2617491099983127,RED,2014-01_to_2015-12,1.3227400432479695,-0.060990933249656765,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-01
2010-02,loan_amount,682,598645,10938.41642228739,14619.716108879218,0.0,0.0,1.2998998794814578,RED,2014-01_to_2015-12,1.2617491099983127,0.03815076948314511,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-02
2010-03,loan_amount,828,598645,10464.673913043478,14619.716108879218,0.0,0.0,1.3524040246562523,RED,2014-01_to_2015-12,1.2998998794814578,0.052504145174794514,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-03
2010-04,loan_amount,912,598645,10428.26206140351,14619.716108879218,0.0,0.0,1.3203760642916942,RED,2014-01_to_2015-12,1.3524040246562523,-0.03202796036455813,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-04
